id,english,arabic,french,uri,description,vt,uatv
171576,Pasteur's method,طريقة بستير,méthode de pasteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=171576,,True,True
171577,Pasteur's theory,نظرية بستير,théorie de pasteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=171577,,True,True
172200,Russian timder,خشب روسي,bois de Russie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=172200,,True,True
172546,Solomon's seal,عقداء، خاتم سليمان,sceau de Salomon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=172546,جنس نبات زهري من الفصيلة  الزنبقية,True,True
173277,Wolf's bane,خانق الذئب,aconit; tue-loup,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173277,نبات درني سام من الفصيلة الشقيقية,True,True
173278,Wolf's milk,أم اللبن، يوفوريبا,euphorbe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173278,جنس نباتات  من الفصيلة اليتوعية'السوسبية',True,True
173276,Wolfian duct,قناة وولف,canal de Wolf(1733-1794),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173276,ويطلق على هذا القناة اسم الحالب وقد تقوم بنقل البول فقط من إناث الفقريات الدنيا والراقية وتنقل البول والحيامن في ذكور الفقريات,True,True
166739,abaca,أبق، قنب,bananier textile; chanvre de Manille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166739,,True,True
166740,abcissa layer; abscission layer,طبقة الانفصال,couche d'abscisse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166740,,True,True
166741,abdomen,بطن,abdomen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166741,,True,True
166742,abdominal,بطني,abdominal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166742,,True,True
166743,abdominal air-sac,كيس هوائي بطني,poche d'air abdominale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166743,,True,True
166744,abdominal appendage,زائدة بطنية,appendice abdominal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166744,,True,True
166745,abdominal cavity,تجويف بطني,cavité abdominale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166745,,True,True
166746,abdominal ganglion,عقدة بطنية,ganglion abdominal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166746,,True,True
166747,abdominal gestation,حمل بطني,gestation abdominale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166747,,True,True
166749,abdominal lateral,بطني جانبي,a côté de l'abdomen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166749,,True,True
166750,abdominal leg,رجل بطنية,patte abdominale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166750,,True,True
166751,abdominal muscle,عضلة بطنية,muscle abdominal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166751,,True,True
166752,abdominal ostium,فتحة بطنية,ostiole abdominal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166752,,True,True
166753,abdominal pore,ثقب بطني,pore d'abdomen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166753,,True,True
166754,abdominal region,ناحية بطنية,région abdominale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166754,,True,True
166755,abdominal respiration,تنفس بطني,respiration abdominale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166755,,True,True
166756,abdominal rib,ضلع بطني,cote abdominale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166756,,True,True
166757,abdominal scutellum,قشرة بطنية,scutellum abdominal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166757,القشور المتقرنة في السطح البطني لبعض الحيوانات,True,True
166758,abdominal surface,سطح بطني,surface abdominale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166758,,True,True
166759,abdominal vein,وريد بطني,veine abdominale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166759,,True,True
166760,abdominal vertebra,فقرة بطنية,vertèbre abdominale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166760,,True,True
166761,abdominal wall,جدار البطن,paroi abdominale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166761,,True,True
166762,abdominal zone,منطقة بطنية,zone abdominale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166762,,True,True
166748,abdominalia,بطنيات,asymétrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166748,,True,True
166765,abdomino- thoracic,بطني صدري,abdomino-thoracique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166765,,True,True
166764,abdomino-genital,بطني تناسلي,abdomino-génital,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166764,,True,True
166763,abdominocystic,بطني كيسي,abdominocystique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166763,,True,True
166766,abdominous,مبطن، كبير البطن,ventru; pansu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166766,,True,True
166767,abdominovesical,بطني مثاني,abdomino-vésical,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166767,,True,True
166768,abducent nerve,عصب مبعد,nerf abducteur; abducens,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166768,العصب الدماغي السادس يجهز بعض العضلات العينية في الفقريات,True,True
166769,abductor muscle,عضلة مبعدة,muscle abducteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166769,عضلة وظيفتها إبعاد عضو ما عن محور الجسم,True,True
166770,abele,حور أبيض,peuplier blanc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166770,,True,True
166771,abelmosch,حب المسك,abelmosch; graine de musc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166771,نبات من الفصيلة الخبازية تستعمل بذوره في صناعة العطور,True,True
166772,abietinae,تنويبة,abiétinées,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166772,من عاريات البذور' من المخروطيات',True,True
166773,abiogenesis,نشوء ذاتي,abiogenèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166773,نظرية تذهب إلى ظهور  بعض الأحياء تلقائيا دون أن تسبقها أحياء أخرى,True,True
166774,abiosis,عدم الحياة,abiose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166774,,True,True
166775,abiotic,لا حياتي,abiotique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166775,نقيض الإحيائى أي المنسوب إلى الأحياء,True,True
166776,abnormal,شاذ,anormal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166776,,True,True
166777,abnormality,شذوذ,anomalie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166777,,True,True
166778,abomasum,منفحة,caillette; abomasum d'un ruminant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166778,الجزء الرابع لمعدة الحيوانات المجترة,True,True
166779,abortion,إجهاض,avortement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166779,,True,True
166780,abortive,ناقص التكوين,abortif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166780,,True,True
166781,abranchiate; abranchial,عديم الغلاصم، عديم الخياشيم,dépourvu de branchies,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166781,,True,True
166782,abrotanum; artemisia,قيصوم,abrotone; aurone; herbe royale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166782,نبات من الفصيلة المركبة,True,True
166783,abrupt,مبتور,décousu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166783,,True,True
166784,abrus,عين الديك,abrus; abre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166784,نبات من الفصيلة القرنية به سم فعال يسمى الابرين يشبه سم الثعبان,True,True
166785,abscess,خراج,abcès,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166785,,True,True
166786,abscissed branch,غصن منفصل,branche d'abscisse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166786,منفصم,True,True
166787,abscission,انفصال,abscission,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166787,,True,True
166788,abscission of leaves,انفصال الأوراق,abscission des feuilles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166788,,True,True
166789,abscission zone,منطقة الانفصال,zone d'abscission,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166789,,True,True
166790,absinthe,أفسنتين,absinthe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166790,نبات من الفصيلة المركبة,True,True
166791,absorbent,ماص,absorbant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166791,,True,True
166792,absorptiometer,مقياس امتصاص,absorptiomètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166792,,True,True
166793,absorption,امتصاص,absorption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166793,انتقال الماء  والمواد المعدنية من الوسط إلى الكائن الحي أو انتقال المواد الغذائية المهضومة من الأمعاء إلى  مجرى الدم أو اللمف,True,True
166794,absorptive cell,خلية ماصة,cellule absorbante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166794,,True,True
166795,abutilon,أبو طيلون,abutilon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166795,نبات من الفصيلة الخبازية,True,True
166796,abyss,هوة، عمق,abisse; abîme; gouffre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166796,أحد أعماق المحيط التي تزيد على ألفي متر,True,True
166797,abyssal animals,حيوانات الهوةهالأعماق,animaux des profondeurs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166797,الحيوانات التي تعيش على عمق أكثر من ألفي متر,True,True
166798,abyssal fauna,مجموعة حيوانات الهوة,faune abyssale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166798,الأعماق,True,True
166799,acacia,أكاسيا,acacia,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166799,,True,True
166800,acacia farnesiana,سنط فرنس,acacia de farnèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166800,نبات من الفصيلة القرنية,True,True
166801,acacia gum,صرب,gomme d'acacia; gomme rouge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166801,صمغ أحمر,True,True
166802,acaene,شاكة,acaene; acaena,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166802,بمعنى الشوكة للشوك الدقيق في الكأس والثمر وهو زهر من الوريدات,True,True
166803,acanthium,أقسون,acanthium; anopordon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166803,,True,True
166804,acanthocephala,شائكات الرأس,acanthocéphales,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166804,ديدان شائكة الرأس,True,True
166805,acanthodes,شائكات الدروع,acanthodes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166805,أسماك قديمة,True,True
166806,acanthoid,شوكاني,acanthoîde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166806,أسماك قديمة,True,True
166807,acanthopterygii,شائكات الزعانف,acanthoptérygiens,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166807,رتبة من الأسماك  العظمية تتميز  بوجود أشواك بالزعانف,True,True
166808,acanthosis,أشواك,acanthose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166808,مرض طفيلي وخاصة عند الكلب,True,True
166809,acanthus,أقنتوس,acanthe; acanthus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166809,جنس نباتات معمرة من الفصيلة الأقنثية تصلح للتزين,True,True
166810,acardiac; acardiacus,لا قلبي,acardiaque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166810,,True,True
166811,acariasis,حكة,acariase,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166811,كل مرض سببه حيوان من القراديات,True,True
166812,acarina,قراديات,acariens,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166812,رتبة من صنف العنكبوتيات التابعة لشعبة مفصلية الارجل,True,True
166813,acarpus,لاثمري,acarpe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166813,,True,True
166814,acaudal,لاذيلي,acaudé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166814,,True,True
166815,acaulous,لا ساقي,acaule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166815,,True,True
166816,accelerator nerve,عصب مسرع,nerf accélérateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166816,,True,True
166817,accelerator urine,عضلة قاذفة البول,muscle accélérateur d'urine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166817,,True,True
173298,accessory,إضافي,accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=173298,,True,True
166818,accessory bud,برعم إضافي,bourgeon subsidiaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166818,,True,True
166819,accessory cambium,كمبيوم إضافي,cambium accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166819,,True,True
166837,accessory fruit,ثمرة إضافية,fruit accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166837,,True,True
166820,accessory gland,غدة إضافية,glande accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166820,,True,True
166821,accessory mesentery,مسراق إضافي,mésentère accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166821,,True,True
166822,accessory motor nerve,عصب حركي إضافي,nerf moteur accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166822,العصب الحادي عشر,True,True
166824,accessory nerve,عصب إضافي,nerf accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166824,,True,True
166823,accessory pulsatory organ,عضو نابض إضافي,organe pulsatoire accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166823,,True,True
166831,accessory species,نوع إضافي,espèce accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166831,,True,True
166825,accessory structures,بنيات إضافية,structures accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166825,,True,True
166826,accidental,طارىء,accidentel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166826,,True,True
166827,acclimate,أقلم,acclimater,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166827,,True,True
166828,acclimatization,تأقلم,acclimatisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166828,الأقلمة إيلاف الإقليم أي تكيف الحيوان أو النبات بحيث يألف إقليما غير إقليمه,True,True
166829,accommodation,تكيف,accommodation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166829,,True,True
166830,accommodation of eye,مطابقة في العين,accommodation de l'œil,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166830,,True,True
166832,acellular,لا خلوي,acellulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166832,,True,True
166833,acephala,لا رأسيات,acéphales,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166833,,True,True
166834,aceraceae,قيقبية,acéracées; acérinées,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166834,فصيلة نباتية,True,True
166835,acerose; acerate,إبري الشكل,acéré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166835,,True,True
166836,acescence,مضور,acescence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166836,مرض يصيب الخمر تحدثه فيها خميرة الخل المخاطية,True,True
166838,acetabular,حقي,acétabulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166838,,True,True
166839,acetabular artery,شريان حقي,artère acétabulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166839,,True,True
166840,acetabular facet,سطيح حقي,facette acétabulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166840,,True,True
166842,achene; achenium,فقيرة,akène; achaine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166842,ثمرة يابسة مطبقة وحيد البذرة لا تلتحم فيها البذرة بالغلاف الثمري مثل القسطلة و الكستنة,True,True
166843,acheronthia atropos,دودة ورق السمسم,achérontia; sphinx tête-de-mort,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166843,,True,True
166844,achillea,أكيليا,achillée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166844,نبات من الفصيلة المركبة,True,True
166845,achromatic,لاصبغي,achromatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166845,نعت يطلق على ما لا يصطبغ بالمواد الملونة أو ببعضها,True,True
166846,achromatic figure,شكل لا صبغي,figure achromatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166846,,True,True
166847,achromatic objectives,شيئية لا لونية,objectifs achromatiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166847,عدسة بالمجهر لا بتحلل فيها الضوء,True,True
166848,achromatic spindle,مغزل لا صبغي,fuseau achromatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166848,,True,True
166849,achromatophil,لايقبل الصبغ,achromatophile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166849,,True,True
166850,aciculair; acerose,إبري,aciculaire; aiguillé; aiguillé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166850,,True,True
166862,aciculu,إبرة,acicule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166862,,True,True
166851,aciculum,إبري,aciculaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166851,,True,True
166852,acid cell,خلية حمضية,cellule-acide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166852,,True,True
166853,acid gland,غدة حمضية,glande-acide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166853,,True,True
166854,acidophil cell,خلية أليفة الحمض,cellule acidophile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166854,,True,True
166855,acidosis,حماض,acidose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166855,,True,True
166856,acinesia,عجز عن الحركة,acinèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166856,,True,True
166858,acinose gland,غدة عنبية,glande conglomérée; glande de grappes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166858,,True,True
166857,acinose; acinous,عنبي,acineux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166857,الوحدة التركيبية الكروية الشكل في بعض الغدد,True,True
166859,acinus,عنبة,acinus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166859,,True,True
166860,acipenser; sturgeon,حفش,esturgeon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166860,جنس من الأسماك البحرية التي تبيض في الأنهار يؤكل بيضها إذ يعرف باسم الكافيار الأسود,True,True
166861,acipenseridae,حفشية,acipenseridés,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166861,الفصيلة التي ينتمي إليها سمك الحفش,True,True
166863,acne,عد,acné,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166863,مرض جلدي,True,True
166864,acne rosacea,عد وردي,acné rosacée; couperose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166864,,True,True
166865,acne vulgaris,عد شائع، حب الشباب,acné juvénile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166865,,True,True
166866,aconite,خانق الذئب,aconit; aconitum,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166866,نبات من الفصيلة الشقيقية,True,True
166867,aconitine,أقونيتين,aconitine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166867,,True,True
166868,acorn,ثمرة البلوط,gland,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166868,,True,True
166869,acorn-cup,كؤيس,cupule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166869,كأس صغيرة قاسية خشبية تحيط بثمار بعض الأشجار كثمار البلوط و البندق والقسطل بلوطيات  cupulifères,True,True
166870,acotyledonous,لافلقي,acotylédone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166870,cryptogames يطلق على النبات الذي لا فلقة في جنينه كالفطور,True,True
166871,acoustic nerve,عصب سمعي,nerf acoustique; nerf auditif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166871,,True,True
166872,acquired character,صفة مكتسبة,caractère acquis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166872,,True,True
166873,acquired immunity,مناعة مكتسبة,immunité acquise,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166873,,True,True
166874,acrania,لا جمجميات، لاقحفيات,acraniens,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166874,,True,True
166875,acrididae,جرادية,acridiens; acridités; criquets,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166875,فصيلة من حشرات مستقيمات الأجنحة ينتمي إليها الجراد والنطاط,True,True
166876,acridium peregrinum,جراد رحال,criquet pèlerin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166876,,True,True
166877,acrocephaly,تسفط الرأس,acrocéphalie; oxycéphalie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166877,,True,True
166878,acrodermatitis,التهاب جلد الأطراف,acrodermatite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166878,,True,True
166879,acromegaly,تضخم الأطراف,acromégalie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166879,,True,True
166880,acromial,أخرمي,acromial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166880,,True,True
166881,acromial artery,شريان أخرمي,artère acromiale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166881,,True,True
166882,acromioclavicular,أخرمي ترقوي,acromio-claviculaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166882,,True,True
166883,acromiocoracoid,أخرمي غرابي,acromio-coracoidien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=166883,,True,True
